Age,Workclass,fnlwgt,Education,Education-Num,Marital-Status,Occupation,Relationship,Race,Sex,Capital-gain,Capital-loss,Hours-per-week,Native-Country,Class
55, ?,82473, HS-grad,9, Married-civ-spouse, ?, Husband, Black, Female,1337,52,52, ?, <=50K
47, Private,132484, Bachelors,8, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,6354,0,39, United-States, <=50K
28, Private,32462, HS-grad,9, Divorced, Machine-op-inspct, Own-child, White, Male,1003,78,41, ?, >50K
77, Private,64048, Some-college,15, Never-married, ?, Own-child, White, Female,1672,65,38, Germany, <=50K
19, Private,532572, Masters,6, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,1672,26,61, United-States, <=50K
47, Private,119323, HS-grad,15, Divorced, ?, Husband, White, Female,0,39,35, United-States, >50K
59, ?,221977, 11th,9, Divorced, Transport-moving, Husband, White, Male,668,13,41, United-States, <=50K
45, Private,87738, Bachelors,8, Divorced, Adm-clerical, Own-child, White, Female,668,1917,23, United-States, <=50K
55, Private,193024, 10th,9, Married-civ-spouse, ?, Husband, White, Female,668,26,40, United-States, <=50K
45, Private,258828, Assoc-voc,7, Divorced, ?, Husband, White, Male,1003,104,24, United-States, <=50K
24, Private,256195, HS-grad,13, Divorced, Exec-managerial, Own-child, White, Male,668,91,47, Laos, <=50K
61, Private,311471, Some-college,6, Divorced, Handlers-cleaners, Husband, White, Male,0,26,68, United-States, <=50K
42, ?,211449, 10th,11, Never-married, Craft-repair, Husband, White, Male,2341,0,42, United-States, >50K
59, ?,221977, 10th,6, Never-married, ?, Husband, White, Male,0,39,16, United-States, <=50K
46, Private,132484, 11th,8, Divorced, Machine-op-inspct, Husband, White, Male,1003,0,41, United-States, <=50K
24, Private,40359, Bachelors,13, Married-civ-spouse, ?, Not-in-family, White, Male,2675,26,42, United-States, <=50K
38, Private,211449, Assoc-acdm,9, Married-civ-spouse, ?, Unmarried, White, Male,2006,26,40, United-States, >50K
19, ?,61416, Assoc-voc,9, Married-civ-spouse, ?, Not-in-family, White, Male,0,52,38, United-States, >50K
37, Private,190392, HS-grad,13, Divorced, Transport-moving, Husband, White, Male,0,143,25, ?, <=50K
66, Private,106163, HS-grad,13, Divorced, Other-service, Husband, White, Male,3344,39,44, United-States, <=50K
38, Private,179863, Bachelors,10, Divorced, Transport-moving, Husband, White, Male,1337,39,37, United-States, <=50K
41, Private,245667, HS-grad,10, Divorced, ?, Own-child, White, Female,1337,26,50, ?, >50K
37, ?,221977, Bachelors,8, Married-civ-spouse, ?, Husband, White, Male,1003,39,44, United-States, <=50K
56, Local-gov,298310, Assoc-voc,6, Married-civ-spouse, ?, Husband, White, Male,668,117,39, United-States, <=50K
43, ?,200920, Some-college,13, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,11, United-States, <=50K
29, ?,356217, 11th,11, Divorced, ?, Wife, White, Female,2675,0,44, United-States, <=50K
41, Private,53520, 10th,13, Married-civ-spouse, Tech-support, Husband, White, Female,668,39,42, United-States, <=50K
36, Private,350953, Preschool,14, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,1672,0,40, United-States, <=50K
36, ?,219345, 10th,7, Married-civ-spouse, Craft-repair, Husband, White, Female,2341,104,60, United-States, <=50K
46, Private,245667, 10th,12, Married-civ-spouse, ?, Husband, White, Male,1003,78,38, United-States, >50K
59, ?,164070, Doctorate,10, Divorced, Adm-clerical, Own-child, White, Male,1003,13,44, ?, >50K
50, Local-gov,200920, Bachelors,12, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,668,169,38, Mexico, <=50K
52, Local-gov,114059, 10th,8, Married-civ-spouse, ?, Not-in-family, White, Female,334,13,52, United-States, <=50K
58, Private,66680, Bachelors,14, Divorced, Other-service, Husband, White, Female,668,13,65, United-States, <=50K
61, ?,79841, Bachelors,9, Married-civ-spouse, ?, Husband, White, Female,334,52,45, United-States, <=50K
62, Private,124588, Some-college,13, Divorced, Exec-managerial, Unmarried, White, Female,668,52,64, United-States, >50K
49, Private,261460, 10th,9, Divorced, Handlers-cleaners, Husband, Black, Female,334,1813,29, ?, <=50K
20, Private,87738, 1st-4th,8, Divorced, Craft-repair, Husband, White, Male,334,52,28, ?, <=50K
24, Private,161438, Masters,9, Married-civ-spouse, ?, Husband, Asian-Pac-Islander, Female,334,117,33, United-States, <=50K
36, Private,132484, 10th,9, Married-civ-spouse, Craft-repair, Own-child, White, Male,2675,91,47, United-States, >50K
25, Private,114059, 10th,9, Married-civ-spouse, Craft-repair, Husband, White, Female,668,52,81, Mexico, <=50K
62, Private,90370, Some-college,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,8695,52,50, United-States, <=50K
38, Private,319367, Some-college,9, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,1003,13,36, United-States, >50K
35, Private,221977, 10th,9, Never-married, Machine-op-inspct, Husband, White, Male,1672,26,51, United-States, <=50K
28, Local-gov,79841, HS-grad,7, Married-civ-spouse, ?, Husband, White, Female,6020,39,40, ?, <=50K
45, Private,85105, 10th,9, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,65,35, United-States, <=50K
34, Private,171966, Bachelors,11, Married-civ-spouse, ?, Husband, White, Male,0,78,20, United-States, <=50K
31, Federal-gov,190392, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,91,51, United-States, <=50K
36, Private,266724, 10th,15, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,14715,0,41, United-States, <=50K
27, Private,206184, 10th,1, Divorced, ?, Not-in-family, White, Male,334,117,35, United-States, <=50K
17, ?,164070, 10th,12, Married-civ-spouse, Other-service, Husband, White, Female,3344,65,54, Jamaica, <=50K
27, ?,343056, 10th,10, Never-married, ?, Unmarried, White, Male,0,26,48, United-States, <=50K
29, ?,240402, Some-college,9, Divorced, ?, Husband, White, Male,2006,52,38, United-States, >50K
43, Private,53520, HS-grad,7, Never-married, ?, Husband, White, Male,1672,0,40, United-States, <=50K
22, Private,135116, 10th,9, Divorced, ?, Husband, Amer-Indian-Eskimo, Male,1003,143,38, United-States, <=50K
34, Private,598375, 10th,9, Divorced, Other-service, Husband, White, Male,1672,104,37, United-States, <=50K
59, Private,237770, Some-college,14, Never-married, Sales, Wife, Amer-Indian-Eskimo, Female,1337,1995,37, United-States, >50K
50, Private,440446, HS-grad,10, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,1003,0,41, United-States, <=50K
31, ?,64048, 10th,4, Divorced, Exec-managerial, Unmarried, Black, Female,334,91,38, United-States, <=50K
33, Private,495721, 11th,3, Divorced, ?, Husband, White, Male,668,2230,37, United-States, <=50K
35, Private,256195, HS-grad,12, Never-married, ?, Husband, Black, Female,0,0,41, United-States, <=50K
29, Private,308838, 10th,9, Divorced, ?, Husband, Asian-Pac-Islander, Female,2006,13,59, United-States, <=50K
23, ?,58784, HS-grad,8, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,1672,78,17, United-States, <=50K
44, ?,214081, 10th,13, Married-civ-spouse, ?, Own-child, Black, Male,334,26,14, United-States, >50K
52, ?,190392, 10th,9, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,1672,26,14, Poland, <=50K
31, Private,158806, HS-grad,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,13,39, United-States, <=50K
23, Private,61416, HS-grad,9, Widowed, Adm-clerical, Unmarried, White, Female,3344,52,44, ?, <=50K
50, ?,214081, 10th,13, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,334,26,39, United-States, <=50K
53, Local-gov,361482, 10th,11, Divorced, Prof-specialty, Husband, White, Male,2006,117,38, United-States, >50K
57, Private,219345, HS-grad,9, Divorced, Adm-clerical, Husband, White, Male,668,2008,7, United-States, <=50K
26, Local-gov,21934, Doctorate,8, Never-married, Craft-repair, Husband, White, Female,2006,26,59, United-States, <=50K
29, Private,193024, HS-grad,8, Divorced, Handlers-cleaners, Husband, Black, Male,4013,91,38, United-States, <=50K
31, Local-gov,398332, Bachelors,12, Divorced, Adm-clerical, Husband, White, Female,334,0,46, United-States, >50K
52, Local-gov,235138, 10th,5, Married-civ-spouse, Exec-managerial, Husband, White, Male,2006,26,42, United-States, <=50K
29, Local-gov,95634, Assoc-acdm,12, Married-civ-spouse, Adm-clerical, Husband, White, Female,668,0,35, United-States, <=50K
60, Private,190392, 10th,2, Divorced, Exec-managerial, Husband, White, Male,668,52,39, United-States, <=50K
24, Private,129852, HS-grad,13, Divorced, Prof-specialty, Husband, White, Male,1003,0,40, United-States, <=50K
59, ?,169334, HS-grad,9, Married-civ-spouse, ?, Husband, Asian-Pac-Islander, Male,1672,39,46, United-States, <=50K
23, Private,206184, 10th,10, Divorced, Prof-specialty, Not-in-family, White, Female,2006,39,38, United-States, <=50K
47, ?,27198, 10th,11, Married-civ-spouse, Sales, Husband, White, Female,98995,13,36, United-States, <=50K
50, Private,182495, Masters,9, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,1672,52,40, South, <=50K
63, Private,224610, Masters,13, Divorced, ?, Own-child, Black, Female,1337,65,41, United-States, >50K
42, ?,156174, HS-grad,13, Divorced, Adm-clerical, Husband, White, Female,668,26,39, United-States, <=50K
29, Private,169334, 10th,13, Divorced, ?, Husband, Amer-Indian-Eskimo, Female,1003,78,32, United-States, <=50K
45, Private,200920, Assoc-acdm,8, Married-civ-spouse, ?, Husband, White, Male,99330,169,39, United-States, <=50K
33, Private,227242, 10th,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,1337,52,34, ?, <=50K
33, ?,190392, 9th,12, Separated, Tech-support, Husband, Amer-Indian-Eskimo, Female,1672,65,40, United-States, <=50K
17, ?,132484, Prof-school,4, Married-civ-spouse, Craft-repair, Own-child, White, Male,8695,39,39, United-States, <=50K
43, Private,203552, 12th,7, Married-civ-spouse, Prof-specialty, Husband, White, Female,1672,65,53, United-States, <=50K
55, Local-gov,90370, 10th,9, Married-civ-spouse, ?, Husband, White, Male,1337,78,39, United-States, <=50K
22, Private,343056, 10th,6, Divorced, Adm-clerical, Husband, White, Male,0,1669,57, United-States, <=50K
59, Private,261460, 7th-8th,13, Divorced, ?, Husband, Black, Male,1337,13,39, United-States, <=50K
24, Private,182495, HS-grad,9, Divorced, ?, Unmarried, White, Male,0,13,40, United-States, <=50K
31, ?,121956, Doctorate,9, Married-civ-spouse, Farming-fishing, Husband, Black, Male,2675,65,51, United-States, <=50K
27, Private,227242, 10th,14, Married-civ-spouse, Sales, Husband, White, Male,668,2047,37, United-States, <=50K
39, Private,71945, 10th,9, Never-married, ?, Unmarried, White, Female,334,26,49, United-States, >50K
43, Private,282517, 10th,8, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,2006,52,39, United-States, <=50K
37, Private,61416, 10th,12, Divorced, ?, Wife, White, Male,1003,0,37, United-States, <=50K
42, Private,132484, 10th,12, Divorced, ?, Husband, White, Male,0,26,43, United-States, <=50K
53, Private,250931, Bachelors,8, Divorced, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,668,52,40, United-States, >50K
35, Private,195656, Some-college,10, Divorced, ?, Husband, White, Male,1003,39,20, United-States, <=50K
40, ?,169334, 10th,10, Divorced, ?, Husband, White, Male,668,52,50, United-States, >50K
37, Local-gov,193024, HS-grad,13, Divorced, ?, Husband, White, Male,0,26,10, United-States, <=50K
42, Private,111427, HS-grad,12, Divorced, Craft-repair, Husband, White, Male,0,143,40, United-States, <=50K
22, Private,127220, 11th,9, Divorced, Sales, Husband, White, Female,0,0,30, United-States, <=50K
46, Local-gov,343056, HS-grad,8, Divorced, ?, Husband, White, Female,0,65,20, ?, <=50K
21, Federal-gov,221977, 10th,13, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,2006,1917,41, United-States, <=50K
42, Private,177231, 5th-6th,9, Divorced, ?, Not-in-family, White, Male,0,65,50, Japan, <=50K
38, Private,203552, 10th,3, Never-married, ?, Husband, White, Female,0,2426,41, United-States, <=50K
38, ?,574686, Some-college,13, Divorced, ?, Wife, White, Male,668,39,43, Mexico, <=50K
34, Private,329896, Assoc-voc,10, Never-married, Exec-managerial, Not-in-family, Black, Male,668,13,28, United-States, >50K
47, ?,90370, 9th,13, Divorced, ?, Own-child, White, Male,668,117,39, United-States, <=50K
27, ?,214081, 10th,7, Married-civ-spouse, Farming-fishing, Husband, White, Male,668,13,40, United-States, <=50K
24, Private,58784, Bachelors,13, Divorced, Exec-managerial, Husband, Black, Male,334,39,41, United-States, <=50K
38, Private,87738, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,13,41, United-States, <=50K
41, Private,314103, HS-grad,11, Never-married, Adm-clerical, Husband, White, Female,334,91,39, United-States, <=50K
49, ?,135116, HS-grad,12, Married-civ-spouse, Adm-clerical, Husband, White, Female,668,26,36, United-States, >50K
49, Self-emp-not-inc,256195, Some-college,14, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,1337,39,55, United-States, <=50K
53, ?,40359, 5th-6th,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,1003,1800,53, United-States, <=50K
59, ?,93002, Some-college,6, Divorced, ?, Wife, Amer-Indian-Eskimo, Male,668,52,68, United-States, >50K
61, Federal-gov,193024, 10th,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,1672,0,49, United-States, >50K
37, Local-gov,79841, HS-grad,9, Married-civ-spouse, ?, Own-child, White, Male,0,13,30, ?, <=50K
53, Private,53520, 11th,9, Divorced, Craft-repair, Husband, White, Female,1337,78,21, United-States, <=50K
44, ?,340424, Doctorate,13, Never-married, ?, Husband, White, Male,1003,39,54, United-States, >50K
47, Private,235138, HS-grad,14, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,4013,65,39, United-States, <=50K
42, ?,45623, Masters,9, Divorced, Adm-clerical, Husband, White, Male,1003,0,42, ?, <=50K
33, Private,111427, Some-college,2, Divorced, Prof-specialty, Husband, White, Female,668,13,50, United-States, <=50K
22, Private,261460, Assoc-acdm,13, Divorced, ?, Not-in-family, White, Male,3678,78,40, United-States, >50K
35, ?,208817, 10th,14, Divorced, Tech-support, Husband, White, Male,668,91,66, Jamaica, >50K
25, ?,187759, Bachelors,8, Divorced, ?, Husband, White, Female,0,91,35, United-States, <=50K
30, Local-gov,169334, 5th-6th,13, Married-civ-spouse, Craft-repair, Husband, White, Female,1337,104,38, United-States, >50K
51, Private,337792, Masters,9, Married-civ-spouse, Craft-repair, Wife, White, Male,1672,91,49, United-States, <=50K
33, ?,240402, HS-grad,9, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Male,1003,0,25, United-States, <=50K
19, Local-gov,208817, Bachelors,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,13712,39,41, ?, <=50K
26, Private,227242, 10th,12, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,2341,52,46, United-States, >50K
48, Private,179863, Bachelors,13, Married-civ-spouse, ?, Husband, White, Male,1003,39,38, United-States, >50K
35, Private,235138, HS-grad,10, Divorced, Exec-managerial, Husband, White, Male,1003,13,51, United-States, >50K
41, Private,150909, HS-grad,13, Divorced, ?, Husband, White, Female,334,65,49, United-States, <=50K
36, Private,79841, HS-grad,9, Never-married, Other-service, Husband, White, Male,334,65,38, United-States, <=50K
54, Private,198288, 10th,8, Divorced, Prof-specialty, Husband, White, Male,334,2360,38, United-States, >50K
67, Private,219345, HS-grad,11, Married-civ-spouse, ?, Husband, White, Male,334,26,41, El-Salvador, <=50K
26, Private,53520, 10th,13, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,334,104,57, United-States, <=50K
51, ?,179863, 10th,9, Never-married, Farming-fishing, Not-in-family, White, Female,334,104,52, United-States, <=50K
48, Private,98266, 10th,5, Never-married, ?, Husband, White, Female,1003,52,45, United-States, <=50K
42, ?,95634, HS-grad,9, Divorced, Craft-repair, Unmarried, White, Male,668,117,33, United-States, >50K
29, ?,369378, Bachelors,9, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,7692,26,39, United-States, >50K
52, ?,171966, Assoc-acdm,9, Divorced, Adm-clerical, Husband, White, Female,334,104,41, United-States, <=50K
27, Private,87738, HS-grad,12, Divorced, Adm-clerical, Husband, White, Male,1337,156,28, ?, >50K
58, Private,32462, Bachelors,9, Never-married, Craft-repair, Other-relative, White, Male,334,1526,40, United-States, >50K
51, Private,148277, 10th,7, Divorced, Prof-specialty, Husband, White, Male,12374,52,29, United-States, <=50K
22, Private,114059, 11th,9, Married-civ-spouse, ?, Husband, White, Male,1003,0,41, Jamaica, <=50K
25, Private,37727, Some-college,8, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,52,46, United-States, >50K
27, ?,498354, Some-college,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,668,65,40, United-States, >50K
32, Private,169334, Bachelors,10, Divorced, ?, Not-in-family, White, Male,1337,39,46, United-States, <=50K
29, Private,174599, 10th,10, Divorced, Handlers-cleaners, Husband, White, Male,1337,78,52, ?, >50K
57, ?,69312, 10th,12, Divorced, ?, Not-in-family, White, Male,0,91,38, United-States, <=50K
23, Private,114059, Assoc-acdm,9, Divorced, ?, Husband, White, Male,14046,39,40, United-States, <=50K
47, Private,45623, Bachelors,3, Married-civ-spouse, ?, Not-in-family, Amer-Indian-Eskimo, Male,2341,39,99, United-States, >50K
19, Private,35094, Bachelors,10, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,117,49, United-States, <=50K
62, ?,124588, 10th,10, Married-civ-spouse, Adm-clerical, Husband, White, Female,3678,39,50, United-States, <=50K
34, Private,208817, Bachelors,3, Married-civ-spouse, ?, Husband, White, Male,668,1813,41, United-States, <=50K
50, ?,21934, Bachelors,9, Divorced, Other-service, Husband, White, Male,334,1539,56, ?, >50K
19, Private,150909, HS-grad,1, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,26,35, United-States, >50K
21, ?,98266, HS-grad,12, Married-civ-spouse, ?, Husband, White, Male,2006,182,45, United-States, <=50K
32, Private,161438, 12th,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,1003,78,20, United-States, <=50K
59, Self-emp-not-inc,385171, 10th,12, Married-civ-spouse, Adm-clerical, Husband, White, Male,18394,0,20, United-States, <=50K
45, Private,116691, Assoc-acdm,8, Divorced, ?, Husband, White, Female,1337,39,13, United-States, <=50K
48, Private,119323, Some-college,8, Divorced, ?, Husband, White, Male,668,52,38, United-States, >50K
71, Local-gov,98266, 10th,11, Married-civ-spouse, Adm-clerical, Husband, White, Female,3010,13,36, Germany, <=50K
25, Private,108795, HS-grad,8, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Male,1003,117,48, United-States, <=50K
38, Federal-gov,171966, HS-grad,5, Never-married, Craft-repair, Husband, White, Male,0,39,42, United-States, >50K
26, Private,148277, Doctorate,9, Married-civ-spouse, Exec-managerial, Husband, Other, Male,334,104,36, ?, <=50K
27, Private,193024, Assoc-voc,10, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,91,41, United-States, <=50K
48, Private,290413, 10th,4, Divorced, Handlers-cleaners, Other-relative, White, Male,3344,78,38, United-States, <=50K
20, Private,285149, Some-college,11, Married-civ-spouse, ?, Husband, Asian-Pac-Islander, Male,334,13,43, United-States, <=50K
40, Private,208817, HS-grad,13, Never-married, Prof-specialty, Own-child, White, Female,334,1800,40, United-States, >50K
26, Private,243035, HS-grad,12, Widowed, ?, Husband, Amer-Indian-Eskimo, Male,1337,26,28, United-States, <=50K
51, ?,193024, 10th,10, Married-civ-spouse, Adm-clerical, Own-child, White, Male,2006,117,39, United-States, <=50K
36, Private,319367, 1st-4th,10, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,334,91,10, United-States, >50K
49, Private,145645, Bachelors,7, Divorced, ?, Husband, White, Male,1003,78,68, United-States, <=50K
28, ?,448343, Some-college,8, Divorced, Farming-fishing, Husband, White, Female,668,39,60, United-States, <=50K
29, Private,61416, Some-college,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,1003,52,39, United-States, <=50K
24, ?,161438, Some-college,9, Married-civ-spouse, ?, Not-in-family, White, Male,7023,13,43, United-States, >50K
37, Private,250931, Bachelors,8, Married-civ-spouse, Farming-fishing, Husband, White, Male,2675,52,26, United-States, <=50K
30, ?,216713, HS-grad,10, Married-civ-spouse, ?, Husband, White, Male,0,1695,47, ?, <=50K
39, ?,264092, 10th,3, Divorced, ?, Husband, Amer-Indian-Eskimo, Female,1337,1773,43, Puerto-Rico, <=50K
19, Local-gov,221977, Some-college,8, Never-married, Machine-op-inspct, Not-in-family, White, Female,334,0,57, United-States, <=50K
17, Private,21934, 11th,8, Divorced, Craft-repair, Wife, White, Male,0,13,47, United-States, <=50K
17, Private,45623, 10th,9, Never-married, Adm-clerical, Own-child, Black, Male,0,13,37, United-States, <=50K
40, Private,224610, 10th,10, Divorced, Other-service, Husband, White, Female,1337,39,38, United-States, <=50K
33, Private,185127, HS-grad,13, Married-civ-spouse, ?, Husband, White, Male,2341,65,41, United-States, <=50K
33, ?,216713, 10th,10, Divorced, ?, Husband, White, Male,3344,117,38, United-States, <=50K
31, Private,153541, Some-college,12, Divorced, Machine-op-inspct, Husband, White, Male,1337,0,53, United-States, <=50K
56, Private,279885, 10th,3, Married-civ-spouse, ?, Husband, White, Male,1672,13,37, United-States, <=50K
25, Private,121956, 10th,8, Married-civ-spouse, ?, Husband, White, Female,99330,2034,35, ?, <=50K
48, Private,179863, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,334,26,56, United-States, <=50K
27, Private,129852, HS-grad,13, Divorced, Sales, Husband, White, Female,0,91,44, Puerto-Rico, <=50K
27, Private,42991, 10th,13, Married-civ-spouse, Sales, Husband, White, Male,1003,65,39, United-States, <=50K
38, Private,185127, HS-grad,13, Divorced, Farming-fishing, Husband, Asian-Pac-Islander, Female,334,13,38, United-States, <=50K
34, Private,64048, Masters,9, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,6354,13,22, United-States, <=50K
28, Private,150909, Some-college,15, Married-civ-spouse, ?, Husband, Black, Male,668,39,48, United-States, <=50K
45, Private,343056, 11th,14, Never-married, ?, Husband, White, Male,1672,13,5, ?, <=50K
47, Private,148277, 10th,13, Married-civ-spouse, ?, Husband, White, Male,334,65,36, United-States, <=50K
43, Private,114059, Bachelors,8, Married-civ-spouse, Sales, Husband, White, Male,334,1852,34, ?, <=50K
62, Private,211449, 10th,9, Married-civ-spouse, ?, Own-child, White, Male,2006,13,40, United-States, <=50K
49, Private,158806, 10th,10, Divorced, ?, Husband, White, Male,668,52,55, United-States, <=50K
30, Private,82473, HS-grad,3, Married-civ-spouse, ?, Husband, White, Male,1337,78,41, United-States, <=50K
23, ?,269356, Assoc-acdm,8, Never-married, ?, Not-in-family, White, Male,1003,52,38, South, <=50K
43, Private,158806, 10th,13, Divorced, ?, Husband, White, Female,19063,65,68, ?, <=50K
42, Private,200920, 10th,13, Married-civ-spouse, ?, Husband, White, Male,1003,65,48, United-States, >50K
51, Self-emp-not-inc,95634, Bachelors,10, Married-civ-spouse, ?, Husband, White, Female,668,117,38, United-States, <=50K
32, Local-gov,158806, 10th,13, Divorced, ?, Husband, White, Female,1003,65,45, United-States, <=50K
56, Private,214081, 10th,3, Never-married, ?, Husband, White, Female,334,26,39, United-States, <=50K
39, ?,308838, Assoc-voc,12, Never-married, Tech-support, Husband, Amer-Indian-Eskimo, Female,2006,0,39, United-States, >50K
43, Private,82473, 10th,8, Divorced, ?, Own-child, Amer-Indian-Eskimo, Male,1337,78,41, Germany, <=50K
54, ?,74577, HS-grad,11, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,334,39,19, United-States, <=50K
58, ?,169334, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,6020,52,42, United-States, <=50K
19, Private,171966, Some-college,14, Divorced, Exec-managerial, Husband, White, Male,6354,52,61, United-States, <=50K
43, Private,198288, 10th,12, Never-married, ?, Husband, Amer-Indian-Eskimo, Male,7023,117,41, United-States, <=50K
53, ?,161438, 11th,10, Divorced, Machine-op-inspct, Not-in-family, Black, Male,1003,1982,39, United-States, <=50K
31, Private,224610, Bachelors,15, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,1337,78,37, Vietnam, >50K
40, Private,82473, Bachelors,13, Separated, Other-service, Husband, White, Female,14381,39,46, United-States, <=50K
52, Local-gov,74577, Some-college,11, Never-married, Adm-clerical, Husband, White, Male,3010,0,39, United-States, <=50K
21, Private,82473, 11th,9, Divorced, Sales, Husband, White, Female,2006,13,38, United-States, >50K
23, Private,177231, 10th,13, Divorced, Transport-moving, Husband, White, Female,1003,91,38, United-States, <=50K
54, Local-gov,119323, 9th,8, Divorced, ?, Husband, White, Male,334,0,45, United-States, <=50K
48, Local-gov,182495, Doctorate,8, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,668,78,39, United-States, >50K
23, Local-gov,182495, Masters,15, Divorced, ?, Husband, Black, Female,334,39,39, United-States, <=50K
26, Private,37727, 10th,13, Married-civ-spouse, Protective-serv, Husband, White, Male,1003,26,38, United-States, <=50K
45, ?,406228, 10th,9, Divorced, Handlers-cleaners, Own-child, White, Male,334,13,26, ?, <=50K
24, Private,137748, Masters,9, Married-civ-spouse, Craft-repair, Husband, White, Male,1003,0,40, United-States, >50K
28, Private,35094, 10th,13, Married-civ-spouse, ?, Husband, White, Male,2341,0,40, ?, <=50K
26, Private,169334, Doctorate,9, Married-civ-spouse, ?, Husband, White, Male,0,0,38, United-States, <=50K
61, Private,277253, Assoc-acdm,9, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,26,63, United-States, <=50K
38, Private,82473, Bachelors,9, Divorced, Adm-clerical, Not-in-family, White, Male,1672,91,42, United-States, <=50K
44, ?,95634, HS-grad,10, Never-married, Farming-fishing, Not-in-family, White, Male,0,52,35, ?, >50K
47, Private,216713, 11th,9, Never-married, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,2341,26,43, United-States, <=50K
36, Private,40359, 10th,8, Divorced, Adm-clerical, Husband, White, Male,668,1460,17, United-States, <=50K
42, ?,208817, Some-college,10, Never-married, Exec-managerial, Husband, White, Male,334,39,45, United-States, >50K
42, Private,182495, 10th,8, Divorced, Prof-specialty, Own-child, White, Male,5016,13,18, United-States, <=50K
43, Private,77209, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,1337,65,39, United-States, <=50K
45, Private,190392, 11th,9, Separated, ?, Own-child, White, Female,0,91,40, United-States, >50K
42, ?,535204, Preschool,10, Married-civ-spouse, ?, Husband, Amer-Indian-Eskimo, Male,1003,65,52, United-States, <=50K
30, Private,150909, 10th,9, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,334,78,41, United-States, <=50K
65, Self-emp-not-inc,153541, Bachelors,9, Married-civ-spouse, Craft-repair, Husband, White, Male,3010,26,35, ?, >50K
46, Private,108795, Prof-school,11, Divorced, Sales, Husband, White, Male,9364,0,47, United-States, <=50K
51, Private,182495, 10th,9, Divorced, Other-service, Husband, Amer-Indian-Eskimo, Male,5351,26,45, United-States, <=50K
44, Private,95634, 10th,13, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,668,195,38, United-States, <=50K
25, ?,114059, Some-college,12, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,15384,0,46, United-States, <=50K
26, Private,132484, Some-college,9, Married-civ-spouse, ?, Own-child, White, Male,1003,104,49, United-States, >50K
39, Private,177231, 10th,8, Divorced, ?, Husband, White, Male,6020,182,35, United-States, <=50K
