Age,Workclass,fnlwgt,Education,Education-Num,Marital-Status,Occupation,Relationship,Race,Sex,Capital-gain,Capital-loss,Hours-per-week,Native-Country,Class
49, Private,119311, Assoc-acdm,11, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,-931,23,46, United-States, >50K
60, Local-gov,236627, Masters,13, Married-civ-spouse, Craft-repair, Husband, White, Male,5710,16,38, United-States, >50K
20, Private,283649, Bachelors,12, Never-married, Exec-managerial, Own-child, Black, Female,-501,-3,44, United-States, <=50K
24, Private,156627, Assoc-voc,10, Never-married, Other-service, Own-child, White, Male,-818,-10,24, United-States, <=50K
52, Private,169338, Some-college,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,-426,7,43, United-States, >50K
27, Private,114184, Bachelors,12, Married-civ-spouse, Sales, Husband, White, Male,-143,17,51, United-States, <=50K
49, Private,201044, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,-88,15,55, United-States, >50K
25, Federal-gov,213804, Assoc-acdm,11, Never-married, Exec-managerial, Not-in-family, White, Female,-193,-7,42, United-States, <=50K
39, Private,429187, 1st-4th,4, Married-civ-spouse, Other-service, Husband, White, Male,897,-7,37, Mexico, >50K
54, Local-gov,69446, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,-129,20,35, United-States, >50K
51, Private,411394, Some-college,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,-160,3,41, United-States, >50K
28, Private,144251, Bachelors,12, Never-married, Prof-specialty, Other-relative, White, Male,-148,-8,37, United-States, <=50K
35, Private,183830, HS-grad,9, Divorced, Sales, Unmarried, Black, Female,69,-7,15, United-States, <=50K
21, Private,79338, Bachelors,12, Never-married, Tech-support, Not-in-family, White, Female,-570,-2,41, United-States, <=50K
63, Private,150984, Some-college,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,-227,5,40, United-States, >50K
65, Private,510636, Some-college,10, Divorced, Sales, Not-in-family, White, Male,-17,-14,46, United-States, <=50K
17, ?,204856, Some-college,10, Never-married, ?, Own-child, White, Male,-1499,10,44, United-States, <=50K
48, Private,169533, Doctorate,16, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,81286,22,43, United-States, >50K
15, Private,217549, HS-grad,8, Never-married, Sales, Own-child, White, Female,-533,-9,9, United-States, <=50K
68, Private,134639, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,49,42,44, United-States, >50K
52, Private,156281, HS-grad,8, Married-civ-spouse, Sales, Husband, White, Male,19,9,42, United-States, >50K
24, Private,190894, Some-college,10, Never-married, Adm-clerical, Other-relative, Asian-Pac-Islander, Female,-308,-6,42, United-States, <=50K
57, Federal-gov,-162469, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,-103,37,38, United-States, <=50K
57, Private,96250, HS-grad,8, Married-civ-spouse, Adm-clerical, Husband, White, Male,-267,-2,38, United-States, <=50K
56, Private,144447, Doctorate,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,-566,1946,38, United-States, >50K
37, Local-gov,72779, Bachelors,12, Never-married, Tech-support, Not-in-family, White, Male,-526,-4,41, United-States, <=50K
57, Private,-16995, Bachelors,12, Divorced, Prof-specialty, Not-in-family, White, Male,519,0,44, United-States, >50K
26, Private,130020, Some-college,9, Never-married, Craft-repair, Not-in-family, White, Male,-434,1,49, United-States, <=50K
54, Private,251606, Masters,14, Divorced, Exec-managerial, Not-in-family, White, Male,-146,-13,52, United-States, >50K
43, Self-emp-not-inc,233246, 10th,5, Married-civ-spouse, Transport-moving, Husband, White, Male,213,49,78, United-States, >50K
40, Private,80977, HS-grad,9, Divorced, Exec-managerial, Unmarried, White, Male,44,-15,42, United-States, <=50K
53, Local-gov,130458, Bachelors,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,7345,20,39, United-States, >50K
46, Private,199365, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,-175,-11,38, United-States, <=50K
68, Private,250035, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,10497,8,60, United-States, >50K
40, Private,228122, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,-40,7,41, United-States, >50K
48, Private,257733, Assoc-acdm,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,28486,33,57, United-States, >50K
32, Private,65688, HS-grad,8, Divorced, Exec-managerial, Unmarried, White, Male,-68,-13,44, United-States, <=50K
33, Self-emp-not-inc,120903, HS-grad,8, Married-civ-spouse, Craft-repair, Husband, White, Male,189,27,72, United-States, >50K
58, Private,225368, Some-college,9, Married-civ-spouse, Craft-repair, Husband, White, Male,-38,9,48, United-States, >50K
30, Local-gov,85332, HS-grad,8, Never-married, Tech-support, Own-child, White, Male,-689,-13,44, United-States, <=50K
65, Federal-gov,75159, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,-456,38,45, United-States, >50K
50, Federal-gov,354115, Bachelors,12, Married-civ-spouse, Exec-managerial, Wife, Black, Female,114,33,46, United-States, >50K
32, Private,266671, 10th,5, Never-married, Handlers-cleaners, Own-child, Black, Male,-1009,9,42, United-States, <=50K
65, Private,506420, Some-college,9, Divorced, Sales, Not-in-family, White, Male,11707,-28,53, United-States, >50K
51, Private,16186, HS-grad,8, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,35,9,40, United-States, <=50K
39, Self-emp-not-inc,95074, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,278,27,78, United-States, <=50K
57, Private,170801, Bachelors,12, Divorced, Exec-managerial, Not-in-family, White, Female,273,-13,65, United-States, <=50K
50, Private,27721, HS-grad,8, Separated, Adm-clerical, Unmarried, Black, Female,1324,-23,40, United-States, <=50K
58, Private,107533, Some-college,9, Divorced, Adm-clerical, Not-in-family, Black, Female,-235,-7,40, United-States, <=50K
60, Private,177797, HS-grad,8, Married-civ-spouse, Sales, Husband, White, Male,-108,11,59, United-States, >50K
36, Private,295857, Bachelors,12, Married-civ-spouse, Sales, Husband, White, Male,-120,13,52, United-States, <=50K
26, Private,163784, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,-593,11,41, United-States, <=50K
29, Private,124227, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,-1070,2,41, United-States, <=50K
47, Self-emp-not-inc,84525, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,-319,10,39, United-States, <=50K
33, Self-emp-not-inc,211913, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,-101,35,74, United-States, >50K
57, Federal-gov,19171, Prof-school,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,240,65,45, United-States, >50K
69, Private,200058, Some-college,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,-290,4,42, United-States, >50K
46, Private,321031, Some-college,9, Divorced, Sales, Not-in-family, White, Male,10864,-16,50, United-States, >50K
48, Private,117370, Assoc-acdm,11, Never-married, Prof-specialty, Unmarried, Black, Female,-305,9,49, United-States, >50K
44, Federal-gov,299513, Masters,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,4417,30,48, United-States, >50K
55, Private,158940, HS-grad,8, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,-542,0,40, United-States, >50K
30, Private,139722, HS-grad,8, Never-married, Exec-managerial, Not-in-family, White, Female,-543,-7,38, United-States, <=50K
51, Private,270915, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,217,13,40, United-States, >50K
17, Private,262244, HS-grad,8, Never-married, Sales, Own-child, White, Female,-374,-11,12, United-States, <=50K
54, Private,142714, HS-grad,8, Married-civ-spouse, Adm-clerical, Husband, White, Male,-221,5,41, United-States, >50K
20, Private,269448, 5th-6th,4, Never-married, Craft-repair, Own-child, White, Male,-274,1,38, Mexico, <=50K
48, Private,183421, Bachelors,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,127,20,40, United-States, >50K
51, Self-emp-not-inc,139884, Bachelors,12, Divorced, Prof-specialty, Not-in-family, White, Male,101,2143,41, United-States, <=50K
53, Private,159791, Masters,14, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,-244,-16,47, India, >50K
26, Private,224013, 11th,6, Divorced, Tech-support, Unmarried, White, Female,-505,-20,10, United-States, <=50K
60, Self-emp-not-inc,194480, HS-grad,8, Married-civ-spouse, Exec-managerial, Husband, White, Male,-68,21,43, United-States, >50K
53, Self-emp-not-inc,239905, Bachelors,12, Divorced, Exec-managerial, Not-in-family, White, Male,20,2,59, United-States, >50K
69, Federal-gov,247375, 10th,5, Married-civ-spouse, Sales, Wife, White, Female,-109,8,49, United-States, <=50K
57, Private,129582, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,113,-17,43, United-States, <=50K
38, Private,402501, HS-grad,8, Married-civ-spouse, Craft-repair, Husband, White, Male,24,12,41, United-States, >50K
34, Private,160916, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,107,13,66, United-States, >50K
47, Federal-gov,168167, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,64,0,19, United-States, <=50K
26, Local-gov,189579, 11th,6, Never-married, Adm-clerical, Own-child, White, Male,-366,4,27, United-States, <=50K
78, Private,223653, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,-130,10,41, United-States, >50K
25, Private,165772, HS-grad,8, Never-married, Sales, Not-in-family, White, Female,-358,-8,38, United-States, <=50K
44, Federal-gov,149936, Assoc-voc,11, Divorced, Prof-specialty, Unmarried, White, Female,-427,10,12, United-States, <=50K
72, Private,112561, 7th-8th,4, Divorced, Transport-moving, Not-in-family, White, Male,38,-25,37, United-States, <=50K
70, Private,53152, Masters,14, Divorced, Prof-specialty, Unmarried, White, Female,-240,-7,44, United-States, >50K
50, Private,242280, 10th,5, Widowed, Other-service, Unmarried, Black, Female,-287,-14,27, United-States, <=50K
24, Private,286405, Some-college,9, Never-married, Prof-specialty, Not-in-family, White, Male,-495,5,38, United-States, <=50K
26, Private,161282, HS-grad,9, Never-married, Transport-moving, Own-child, White, Male,-352,0,39, United-States, <=50K
38, Private,71698, Some-college,9, Married-civ-spouse, Craft-repair, Husband, White, Male,-254,8,39, United-States, <=50K
59, Private,161342, Masters,13, Divorced, Exec-managerial, Not-in-family, White, Female,-342,-20,40, United-States, <=50K
33, Private,-42240, HS-grad,8, Never-married, Craft-repair, Other-relative, Asian-Pac-Islander, Male,16,-6,49, United-States, <=50K
23, Private,243186, Bachelors,12, Never-married, Exec-managerial, Own-child, White, Female,-263,4,29, United-States, <=50K
44, Private,165004, HS-grad,8, Married-civ-spouse, Exec-managerial, Husband, White, Male,-70,5,43, United-States, >50K
36, Private,28935, 12th,8, Never-married, Machine-op-inspct, Unmarried, White, Female,-885,-7,37, United-States, <=50K
35, Local-gov,168673, 11th,6, Divorced, Craft-repair, Not-in-family, White, Male,-44,-1,81, United-States, <=50K
60, Private,293737, Some-college,10, Divorced, Sales, Unmarried, White, Female,-372,-11,13, United-States, <=50K
60, Private,134126, Assoc-voc,10, Married-civ-spouse, Transport-moving, Husband, White, Male,107,1865,40, United-States, >50K
60, Private,152129, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,-460,22,40, United-States, >50K
64, Local-gov,212538, Assoc-voc,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,-155,14,42, United-States, >50K
56, Private,231946, Some-college,9, Married-civ-spouse, Craft-repair, Husband, White, Male,-14,18,69, United-States, >50K
44, Self-emp-not-inc,130272, HS-grad,8, Married-civ-spouse, Sales, Husband, White, Male,-180,9,45, United-States, <=50K
42, Self-emp-not-inc,149796, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,-71,28,54, United-States, >50K
56, Local-gov,168379, Masters,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,-420,20,38, United-States, >50K
39, Private,170343, 10th,5, Married-civ-spouse, Craft-repair, Husband, White, Male,-171,3,40, United-States, <=50K
30, Private,89795, Some-college,9, Divorced, Prof-specialty, Not-in-family, White, Female,-704,13,37, United-States, <=50K
69, Private,148991, Assoc-acdm,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,-151,52,47, United-States, >50K
59, ?,193730, Masters,13, Married-civ-spouse, ?, Husband, White, Male,-565,20,13, United-States, <=50K
57, Private,7322, HS-grad,8, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,319,-19,45, United-States, <=50K
51, Private,-80581, 12th,7, Never-married, Sales, Own-child, White, Male,-700,23,60, United-States, >50K
41, Private,77728, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,-254,3,57, United-States, <=50K
66, Private,147657, Some-college,10, Divorced, Transport-moving, Not-in-family, White, Male,12132,-20,55, United-States, >50K
67, Self-emp-inc,143536, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,-647,13,56, United-States, >50K
60, Private,218387, Bachelors,12, Married-civ-spouse, Sales, Husband, White, Male,159,12,56, United-States, >50K
41, Self-emp-not-inc,185678, Bachelors,12, Married-civ-spouse, Sales, Husband, White, Male,177,39,53, United-States, >50K
55, Private,84691, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,425,2266,46, Philippines, >50K
23, Private,104704, Some-college,10, Never-married, Handlers-cleaners, Not-in-family, White, Male,-1322,-14,40, United-States, <=50K
32, Private,202183, 11th,6, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,-741,2,42, United-States, <=50K
65, Local-gov,197822, Assoc-acdm,11, Married-civ-spouse, Craft-repair, Husband, White, Male,-795,1499,41, United-States, >50K
33, Private,199649, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, Black, Male,-365,22,39, United-States, <=50K
50, Private,177540, HS-grad,8, Married-civ-spouse, Craft-repair, Wife, White, Female,-244,0,37, United-States, >50K
62, Private,213729, Some-college,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,-280,6,41, United-States, >50K
33, Self-emp-inc,152641, Bachelors,12, Married-civ-spouse, Sales, Husband, White, Male,-430,12,53, United-States, <=50K
33, Private,63815, HS-grad,8, Divorced, Machine-op-inspct, Unmarried, White, Male,-921,-26,43, United-States, <=50K
37, Private,230474, HS-grad,8, Married-civ-spouse, Adm-clerical, Wife, White, Female,-262,7,39, United-States, >50K
33, Private,187017, 11th,7, Never-married, Machine-op-inspct, Not-in-family, Black, Female,-581,0,43, United-States, <=50K
15, Private,182847, HS-grad,8, Never-married, Other-service, Own-child, White, Female,-709,-3,16, United-States, <=50K
27, Private,165168, Some-college,10, Never-married, Transport-moving, Own-child, White, Male,-492,1,40, United-States, <=50K
23, Private,71957, Bachelors,12, Never-married, Prof-specialty, Not-in-family, White, Female,-676,3,39, United-States, <=50K
38, Local-gov,271055, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,7761,10,39, United-States, >50K
41, Private,125351, Bachelors,12, Married-civ-spouse, Sales, Husband, White, Male,-331,2087,43, United-States, >50K
49, Private,348402, Some-college,9, Married-civ-spouse, Sales, Husband, White, Male,-219,13,42, United-States, >50K
21, Private,97547, Bachelors,12, Never-married, Prof-specialty, Own-child, White, Male,-495,-4,8, United-States, <=50K
60, Self-emp-not-inc,-52337, HS-grad,8, Never-married, Transport-moving, Not-in-family, White, Male,-250,-1,38, United-States, <=50K
55, Private,45602, HS-grad,8, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,-589,-5,39, United-States, <=50K
11, Private,156776, 11th,6, Never-married, Sales, Own-child, White, Female,-803,-18,29, United-States, <=50K
54, State-gov,271439, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,-90,20,80, United-States, >50K
52, Local-gov,218285, Doctorate,16, Married-civ-spouse, Prof-specialty, Wife, White, Female,-513,1975,36, United-States, >50K
42, Federal-gov,334910, Bachelors,12, Married-civ-spouse, Exec-managerial, Wife, White, Female,4032,30,43, United-States, >50K
20, Private,188167, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,-932,-9,37, United-States, <=50K
25, Private,542619, Some-college,9, Never-married, Sales, Own-child, White, Male,-513,7,43, United-States, <=50K
21, State-gov,265731, Some-college,10, Never-married, Protective-serv, Own-child, White, Male,-1355,4,8, United-States, <=50K
50, Private,174359, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,8439,-10,37, United-States, >50K
52, Private,105149, Assoc-voc,11, Divorced, Tech-support, Not-in-family, Black, Male,-182,22,50, United-States, <=50K
22, Private,204805, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,-593,5,40, United-States, <=50K
41, Private,60680, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,-397,122,46, United-States, <=50K
23, Private,90543, Some-college,10, Never-married, Farming-fishing, Own-child, White, Male,-645,0,33, United-States, <=50K
51, Private,118416, Assoc-voc,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,-136,1,43, United-States, >50K
49, Private,131022, Some-college,9, Married-civ-spouse, Craft-repair, Husband, White, Male,-273,10,41, United-States, >50K
32, Private,324383, Some-college,9, Married-civ-spouse, Sales, Husband, White, Male,-83,21,51, United-States, <=50K
39, Private,153299, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,51,5,56, United-States, <=50K
54, Private,179640, Bachelors,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,55,13,42, United-States, >50K
74, Private,347274, 10th,5, Married-civ-spouse, Transport-moving, Husband, Black, Male,227,21,46, United-States, <=50K
58, Private,216756, Some-college,9, Married-civ-spouse, Craft-repair, Husband, White, Male,-84,10,42, United-States, >50K
26, Private,197774, Bachelors,12, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,-411,2,43, United-States, <=50K
44, Private,115205, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,-331,21,43, United-States, >50K
51, Private,234915, Assoc-voc,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,-428,6,41, United-States, >50K
34, Private,-47223, Bachelors,12, Never-married, Handlers-cleaners, Not-in-family, White, Male,-633,-2,45, United-States, <=50K
38, Self-emp-not-inc,136530, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,-131,38,92, United-States, >50K
58, Private,109530, Some-college,9, Married-civ-spouse, Tech-support, Husband, White, Male,106,12,45, United-States, >50K
33, Private,192961, Bachelors,12, Married-civ-spouse, Sales, Husband, White, Male,170,17,42, United-States, >50K
57, Private,173836, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,-599,13,47, United-States, >50K
79, Private,159940, HS-grad,8, Widowed, Adm-clerical, Other-relative, White, Female,-64,-20,15, United-States, <=50K
47, Private,-69993, HS-grad,8, Divorced, Tech-support, Unmarried, White, Female,-287,-18,44, United-States, <=50K
25, Private,99897, Bachelors,12, Married-civ-spouse, Sales, Husband, White, Male,-289,9,42, United-States, <=50K
52, Private,131912, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,15144,17,40, ?, >50K
26, Private,239841, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,-200,15,43, United-States, <=50K
32, Local-gov,179890, HS-grad,8, Never-married, Adm-clerical, Own-child, Black, Female,-272,1,39, United-States, <=50K
32, Private,86013, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,-119,0,36, United-States, <=50K
60, Self-emp-not-inc,110542, Some-college,9, Married-civ-spouse, Sales, Husband, White, Male,56,30,52, United-States, >50K
58, Self-emp-inc,210501, 10th,5, Married-civ-spouse, Sales, Husband, White, Male,-243,24,46, United-States, >50K
60, Private,102377, HS-grad,8, Divorced, Machine-op-inspct, Not-in-family, White, Female,-596,-7,44, United-States, <=50K
44, Self-emp-not-inc,195013, Bachelors,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,218,40,61, United-States, >50K
31, Private,106297, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,-40,18,52, United-States, <=50K
40, Private,202934, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,-178,-4,41, United-States, <=50K
55, Local-gov,-146, HS-grad,8, Divorced, Adm-clerical, Not-in-family, Black, Male,-47,-8,39, United-States, <=50K
21, Private,226089, HS-grad,8, Never-married, Adm-clerical, Not-in-family, Black, Female,-275,8,25, United-States, <=50K
16, Private,220962, Assoc-acdm,12, Never-married, Sales, Own-child, White, Female,-662,-18,19, United-States, <=50K
58, Private,119938, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,-309,21,37, United-States, >50K
41, Private,-14344, Assoc-acdm,12, Divorced, Tech-support, Not-in-family, White, Male,-667,6,46, United-States, <=50K
37, Private,214968, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,-97,-2,38, United-States, <=50K
47, Private,85894, Assoc-voc,11, Married-civ-spouse, Transport-moving, Husband, White, Male,-100,-6,39, United-States, <=50K
58, ?,107560, HS-grad,8, Married-civ-spouse, ?, Husband, White, Male,-564,0,37, United-States, <=50K
65, Self-emp-inc,193068, Some-college,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,-496,24,45, United-States, >50K
48, Self-emp-not-inc,162423, Bachelors,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,236,32,44, United-States, >50K
50, Self-emp-not-inc,153783, Bachelors,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,530,41,44, United-States, >50K
37, Private,121730, Bachelors,12, Married-civ-spouse, Prof-specialty, Husband, Black, Male,-291,14,38, United-States, <=50K
90, Private,110083, 9th,3, Widowed, Other-service, Not-in-family, White, Female,-334,912,-3, United-States, <=50K
15, Private,120722, Assoc-voc,10, Never-married, Other-service, Own-child, White, Female,-799,-5,19, United-States, <=50K
27, Private,75574, Assoc-acdm,12, Never-married, Other-service, Unmarried, White, Male,-986,-19,40, United-States, <=50K
27, Private,218077, HS-grad,8, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,-1577,-12,38, United-States, <=50K
56, Private,226296, Some-college,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,19,69, United-States, >50K
53, Private,127218, HS-grad,8, Divorced, Exec-managerial, Not-in-family, White, Male,40,-22,41, United-States, <=50K
26, State-gov,231970, Bachelors,12, Never-married, Prof-specialty, Not-in-family, Black, Male,-475,29,42, United-States, <=50K
48, Self-emp-inc,191241, Some-college,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,-202,27,65, United-States, >50K
44, Private,145273, Some-college,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,-579,15,41, United-States, >50K
55, Private,5362, HS-grad,8, Never-married, Craft-repair, Not-in-family, White, Male,-343,-11,38, United-States, <=50K
29, Private,92498, Assoc-acdm,11, Never-married, Other-service, Own-child, White, Male,-863,-5,20, United-States, <=50K
42, Self-emp-not-inc,57660, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,-25,23,71, United-States, <=50K
72, Private,104341, HS-grad,9, Divorced, Transport-moving, Unmarried, White, Female,25,-23,48, United-States, >50K
39, Self-emp-not-inc,146724, HS-grad,8, Married-civ-spouse, Craft-repair, Husband, White, Male,3,19,53, United-States, >50K
70, Private,228335, Some-college,9, Married-civ-spouse, Craft-repair, Husband, White, Male,-97,12,42, United-States, >50K
46, Local-gov,-47834, HS-grad,8, Divorced, Tech-support, Unmarried, White, Female,-333,-15,45, United-States, <=50K
42, Self-emp-not-inc,84600, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,-290,21,42, United-States, <=50K
41, Private,163709, Assoc-acdm,11, Married-civ-spouse, Sales, Wife, White, Female,-498,8,40, United-States, >50K
27, Private,236432, Assoc-acdm,12, Never-married, Protective-serv, Unmarried, Other, Female,-1515,19,42, United-States, <=50K
72, Private,15160, 7th-8th,4, Never-married, Machine-op-inspct, Not-in-family, White, Male,-258,20,40, United-States, <=50K
58, Private,240272, 10th,5, Divorced, Craft-repair, Other-relative, White, Female,-116,-12,39, United-States, <=50K
45, Private,75690, Doctorate,16, Divorced, Prof-specialty, Not-in-family, White, Male,-471,17,37, United-States, >50K
24, Federal-gov,193251, Some-college,9, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,-487,27,38, United-States, <=50K
21, Private,105724, 11th,7, Never-married, Tech-support, Unmarried, White, Male,-502,0,32, United-States, <=50K
46, Private,123284, Masters,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,-85,25,38, United-States, >50K
43, Private,87154, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,-348,14,37, United-States, >50K
56, Self-emp-inc,70191, HS-grad,8, Married-civ-spouse, Exec-managerial, Husband, White, Male,-242,25,44, United-States, >50K
71, Private,274324, 10th,5, Married-civ-spouse, Exec-managerial, Husband, White, Male,-139,17,43, United-States, >50K
40, Private,41696, Masters,13, Never-married, Prof-specialty, Not-in-family, White, Male,-501,12,43, United-States, >50K
34, Private,87436, HS-grad,8, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,-811,-3,39, United-States, <=50K
59, Self-emp-inc,51133, HS-grad,8, Married-civ-spouse, Sales, Husband, White, Male,-245,21,45, United-States, <=50K
43, Private,97026, Some-college,10, Never-married, Tech-support, Not-in-family, White, Male,-142,16,53, United-States, >50K
22, Private,322136, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,-1164,-5,31, United-States, <=50K
27, Private,54103, Some-college,10, Never-married, Transport-moving, Own-child, White, Male,-379,14,70, United-States, <=50K
40, Self-emp-inc,196718, Bachelors,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,86,32,52, United-States, >50K
52, Private,209543, 10th,5, Never-married, Other-service, Own-child, Black, Male,-478,8,43, United-States, <=50K
47, Self-emp-inc,214668, Some-college,9, Married-civ-spouse, Sales, Husband, White, Male,-401,27,50, United-States, >50K
66, Private,7079, HS-grad,9, Married-civ-spouse, Prof-specialty, Wife, White, Female,-296,0,11, United-States, >50K
16, Private,193940, HS-grad,8, Never-married, Sales, Own-child, White, Female,-452,-7,30, United-States, <=50K
51, Private,65023, Bachelors,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,-404,12,37, United-States, <=50K
73, Self-emp-not-inc,164963, Some-college,11, Divorced, Exec-managerial, Not-in-family, White, Female,-394,-11,51, United-States, <=50K
57, Private,160391, Some-college,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,3588,19,46, United-States, >50K
54, Private,205222, Bachelors,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,1,22,41, United-States, >50K
54, Private,137187, Bachelors,13, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,-611,1800,47, United-States, >50K
56, Federal-gov,71718, Some-college,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,54,39,49, United-States, >50K
44, Self-emp-not-inc,98435, Prof-school,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,79,35,41, United-States, >50K
63, Self-emp-inc,224818, Some-college,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,-394,11,46, United-States, >50K
52, Private,156254, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, Black, Male,171,2068,40, United-States, >50K
53, Self-emp-not-inc,80271, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,-336,1876,38, United-States, <=50K
55, Local-gov,106360, Masters,14, Divorced, Prof-specialty, Unmarried, White, Female,-195,-5,37, United-States, <=50K
59, Local-gov,175256, Assoc-voc,10, Married-civ-spouse, Craft-repair, Husband, White, Male,-317,1190,43, United-States, >50K
63, Private,73776, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,-2,16,40, United-States, >50K
59, Self-emp-not-inc,142357, Bachelors,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,554,46,43, United-States, >50K
50, Private,58644, Prof-school,14, Divorced, Prof-specialty, Unmarried, White, Female,70,3,47, United-States, >50K
47, Local-gov,277964, Bachelors,12, Married-civ-spouse, Adm-clerical, Wife, White, Female,101,20,42, United-States, >50K
