Age,Workclass,fnlwgt,Education,Education-Num,Marital-Status,Occupation,Relationship,Race,Sex,Capital-gain,Capital-loss,Hours-per-week,Native-Country,Class
35, Private,267983, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,464,0,40, United-States, >50K
23, Private,438110, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,24, Mexico, <=50K
47, Private,54779, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
35, Self-emp-inc,202146, Some-college,9, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,79, Thailand, >50K
44, Local-gov,185266, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,2879,0,40, United-States, >50K
41, Private,173967, Assoc-acdm,12, Divorced, Prof-specialty, Unmarried, White, Female,2009,0,34, United-States, <=50K
39, State-gov,141175, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
44, Private,346532, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
31, Private,181181, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
35, Private,169137, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
39, Self-emp-not-inc,360362, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,49, United-States, >50K
33, Self-emp-not-inc,185712, Bachelors,13, Divorced, Prof-specialty, Other-relative, White, Male,0,0,36, United-States, >50K
49, ?,157112, Some-college,10, Married-civ-spouse, ?, Husband, White, Male,0,0,7, United-States, <=50K
48, Private,50152, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
53, Local-gov,334231, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,2465,0,37, United-States, >50K
24, Private,98281, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
45, Local-gov,176412, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, >50K
36, Private,182014, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,37, United-States, <=50K
58, Self-emp-not-inc,130766, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,34, United-States, <=50K
48, Private,125409, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,43, United-States, >50K
58, Federal-gov,73888, HS-grad,9, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
20, Private,293481, Some-college,10, Never-married, Sales, Own-child, White, Female,0,1618,22, United-States, <=50K
28, Private,317670, HS-grad,9, Never-married, Handlers-cleaners, Unmarried, Black, Male,0,0,71, United-States, <=50K
39, Private,199254, 5th-6th,3, Never-married, Adm-clerical, Other-relative, White, Female,0,0,40, Mexico, <=50K
40, Private,196034, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
46, Federal-gov,191246, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,36, United-States, >50K
17, Private,171303, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,15, United-States, <=50K
42, Private,286661, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,43, United-States, <=50K
52, Private,121208, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,39, United-States, <=50K
41, Private,56593, Assoc-acdm,12, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
31, Private,222506, HS-grad,8, Divorced, Transport-moving, Not-in-family, White, Male,0,0,45, United-States, <=50K
51, Private,106068, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,44, United-States, <=50K
31, Private,167281, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Ireland, <=50K
41, Private,265118, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,42, Mexico, <=50K
30, Private,147825, HS-grad,9, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
67, ?,206779, 7th-8th,4, Married-civ-spouse, ?, Husband, White, Male,776,0,19, United-States, <=50K
41, Private,219524, HS-grad,9, Never-married, Prof-specialty, Not-in-family, White, Male,3867,0,40, United-States, <=50K
56, Self-emp-not-inc,108790, 10th,6, Married-civ-spouse, Craft-repair, Wife, White, Female,0,1948,38, ?, >50K
32, Private,169092, HS-grad,9, Divorced, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
29, Self-emp-not-inc,248498, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,51, United-States, >50K
44, Private,111935, HS-grad,9, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, United-States, <=50K
42, Private,170769, Masters,14, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Self-emp-inc,83350, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,1950,41, United-States, >50K
27, Private,370836, HS-grad,7, Never-married, Handlers-cleaners, Unmarried, Black, Male,0,0,71, United-States, <=50K
30, Private,193594, Some-college,10, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,38, United-States, <=50K
21, Private,165098, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,19, United-States, <=50K
55, Local-gov,165733, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
34, State-gov,127060, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,42, United-States, <=50K
53, Private,131751, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,51, United-States, <=50K
39, Private,190957, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,57, United-States, >50K
47, Local-gov,168965, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
50, Private,228205, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
27, Private,109610, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,41, United-States, <=50K
42, Private,209589, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,41, United-States, >50K
54, Self-emp-inc,239925, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,68, United-States, >50K
24, Private,42229, Bachelors,13, Never-married, Tech-support, Not-in-family, White, Female,271,0,49, United-States, <=50K
42, Private,332730, Some-college,10, Separated, Transport-moving, Unmarried, White, Male,4721,0,50, United-States, >50K
40, Private,187111, HS-grad,9, Separated, Transport-moving, Unmarried, Black, Male,0,0,40, United-States, <=50K
25, Private,162906, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,40, United-States, >50K
28, Private,143810, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, Black, Male,46,0,40, United-States, <=50K
40, Local-gov,234377, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,46, United-States, <=50K
49, Private,277587, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
52, Private,223869, 5th-6th,3, Married-civ-spouse, Priv-house-serv, Wife, Black, Female,0,0,9, Haiti, <=50K
29, Private,167865, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,60, United-States, <=50K
32, Private,91590, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
45, Private,192612, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
54, Private,211807, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Male,576,0,30, United-States, <=50K
69, State-gov,213541, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,26, United-States, <=50K
47, Self-emp-not-inc,202603, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1989,31, United-States, <=50K
32, Private,150684, 9th,4, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,70, United-States, <=50K
60, Private,39953, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
39, Private,171574, Bachelors,13, Married-civ-spouse, Other-service, Wife, White, Female,0,0,36, ?, >50K
37, Private,109856, Prof-school,15, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,48, United-States, >50K
29, Private,214797, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,49, United-States, >50K
29, Local-gov,212707, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
40, Private,217379, HS-grad,8, Divorced, Prof-specialty, Own-child, White, Female,0,0,42, United-States, >50K
34, Private,56296, Some-college,9, Never-married, Other-service, Own-child, White, Male,0,0,46, United-States, <=50K
29, Private,173592, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
20, Private,266524, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,28, United-States, <=50K
36, Private,132528, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
32, Self-emp-not-inc,121243, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
43, State-gov,30917, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,37, United-States, >50K
43, Private,221742, 11th,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1894,40, United-States, >50K
43, Self-emp-inc,417892, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,48, United-States, <=50K
29, Self-emp-not-inc,219980, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
39, Private,180488, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2296,49, United-States, >50K
60, Private,263937, Masters,14, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,42, United-States, <=50K
31, Local-gov,115881, Bachelors,13, Divorced, Prof-specialty, Unmarried, White, Female,0,0,35, United-States, <=50K
21, Local-gov,156632, HS-grad,9, Never-married, Other-service, Unmarried, Black, Female,0,0,35, United-States, <=50K
18, Private,184485, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,36, United-States, <=50K
38, Private,273363, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,1005,0,57, United-States, >50K
47, Self-emp-inc,245648, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,5779,0,52, United-States, >50K
40, Private,236634, Assoc-voc,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,49, United-States, >50K
23, Private,274038, HS-grad,9, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
46, Local-gov,182615, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,47, United-States, >50K
24, Private,331132, Bachelors,13, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,65, United-States, <=50K
38, Private,177352, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
60, State-gov,162849, 5th-6th,3, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
35, Private,102299, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
39, Private,157119, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7551,0,46, United-States, >50K
41, Private,130944, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,79, United-States, >50K
59, Self-emp-not-inc,136844, 7th-8th,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,47, United-States, <=50K
31, Self-emp-inc,47675, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
38, Private,213325, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
23, Private,96422, HS-grad,9, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
32, Local-gov,200380, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
17, Private,101276, 10th,6, Never-married, Other-service, Own-child, White, Male,0,0,11, United-States, <=50K
51, Private,341884, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,3547,0,41, United-States, >50K
39, Self-emp-not-inc,146019, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,53, United-States, <=50K
62, ?,266571, Masters,13, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States, <=50K
22, ?,219207, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,9, United-States, <=50K
29, Private,232193, HS-grad,9, Divorced, Craft-repair, Own-child, White, Female,0,0,41, United-States, <=50K
26, Private,90998, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,43, United-States, >50K
21, Private,400056, 9th,5, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,14, United-States, <=50K
27, Private,388519, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,0,42, United-States, <=50K
21, Private,49557, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,28, United-States, <=50K
35, Private,108983, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
43, Local-gov,160321, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, United-States, <=50K
31, Private,172282, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
22, Private,301672, 11th,7, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Mexico, <=50K
45, Self-emp-inc,188411, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,66, ?, <=50K
37, State-gov,138313, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
44, Private,214990, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
33, Private,186910, HS-grad,9, Never-married, Prof-specialty, Not-in-family, White, Female,0,1652,43, United-States, <=50K
30, Private,230715, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
65, ?,268678, HS-grad,9, Widowed, ?, Unmarried, White, Female,0,0,37, United-States, <=50K
26, Private,60033, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,36, United-States, <=50K
55, Self-emp-inc,131257, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
21, Private,188956, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,41, United-States, <=50K
38, Private,184718, 1st-4th,2, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
45, Private,160750, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,41, United-States, <=50K
36, Private,406123, HS-grad,9, Divorced, Craft-repair, Unmarried, Black, Male,0,0,40, United-States, <=50K
41, State-gov,142323, Some-college,10, Divorced, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
49, ?,168194, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States, <=50K
31, Private,31777, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,42, United-States, <=50K
46, Federal-gov,94830, HS-grad,9, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
46, Private,90429, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
45, Private,131907, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
54, Private,197600, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Male,0,1420,40, United-States, <=50K
42, State-gov,146553, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1898,42, United-States, >50K
39, Private,97404, HS-grad,9, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,59, United-States, <=50K
47, Local-gov,343443, 12th,8, Married-civ-spouse, Other-service, Other-relative, White, Female,0,0,35, Mexico, <=50K
23, Private,192881, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Private,159306, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Wife, White, Female,0,0,19, United-States, >50K
47, Private,43816, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
55, Local-gov,141220, Bachelors,13, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,47, United-States, <=50K
48, Private,125839, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,43, United-States, >50K
44, Private,79980, Some-college,10, Divorced, Transport-moving, Own-child, White, Male,2072,0,56, United-States, <=50K
34, Local-gov,228661, Bachelors,13, Never-married, Prof-specialty, Unmarried, White, Male,0,0,39, United-States, <=50K
27, Private,368343, Some-college,10, Married-spouse-absent, Sales, Not-in-family, White, Female,0,0,30, United-States, <=50K
25, Private,93571, Assoc-acdm,12, Never-married, Other-service, Own-child, Black, Female,0,0,15, United-States, <=50K
41, Private,267504, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
32, Private,282547, Assoc-voc,11, Never-married, Tech-support, Not-in-family, White, Female,0,0,64, United-States, <=50K
30, Private,246130, Some-college,10, Never-married, Other-service, Not-in-family, White, Male,0,0,35, United-States, <=50K
40, State-gov,238777, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,41, United-States, <=50K
34, ?,189681, HS-grad,9, Never-married, ?, Not-in-family, Black, Female,0,0,40, United-States, <=50K
42, Private,146100, Masters,14, Married-civ-spouse, Adm-clerical, Husband, White, Male,2526,0,46, United-States, <=50K
35, Private,109232, Some-college,10, Divorced, Craft-repair, Other-relative, Other, Female,0,0,40, United-States, <=50K
24, Private,128950, Assoc-voc,11, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,33, United-States, <=50K
53, Private,124550, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,386,0,39, United-States, >50K
50, Self-emp-inc,294025, HS-grad,9, Married-civ-spouse, Exec-managerial, Wife, White, Female,15024,0,40, United-States, >50K
26, Private,192541, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,1053,0,40, United-States, <=50K
25, Private,205696, HS-grad,9, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Mexico, <=50K
28, Local-gov,208583, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
21, Private,298269, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
37, Local-gov,401453, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
28, Self-emp-not-inc,165664, Assoc-voc,11, Never-married, Adm-clerical, Not-in-family, White, Female,1552,0,38, United-States, <=50K
36, State-gov,52332, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,38, United-States, <=50K
43, Private,99783, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,39, United-States, <=50K
26, Private,261525, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,13, United-States, <=50K
40, Private,223642, 5th-6th,3, Separated, Adm-clerical, Other-relative, White, Male,0,0,40, El-Salvador, <=50K
25, Private,280979, Some-college,10, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,21, United-States, <=50K
42, Private,180463, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Male,686,0,40, United-States, <=50K
28, Private,269227, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,43, United-States, >50K
27, Private,109489, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
51, Private,224293, 5th-6th,2, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
38, Private,106863, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
29, Private,180668, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,41, United-States, >50K
38, Private,167232, Assoc-acdm,12, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,42, United-States, <=50K
38, Private,187991, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,44, United-States, <=50K
41, Private,123302, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
37, Private,70336, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,2022,40, United-States, <=50K
32, Private,235990, Assoc-acdm,11, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
47, Self-emp-not-inc,78823, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,63, United-States, <=50K
33, Private,237138, Assoc-voc,11, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,26, United-States, <=50K
32, Private,308818, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
45, Private,207027, Some-college,10, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
23, Private,150356, HS-grad,9, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,44, South, <=50K
28, Private,228506, Assoc-acdm,12, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Private,274713, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
29, Private,214372, HS-grad,9, Divorced, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
40, Federal-gov,62702, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,46, United-States, <=50K
38, Self-emp-not-inc,107913, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,7392,0,67, United-States, >50K
59, State-gov,230433, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,17, United-States, >50K
20, Private,62132, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,34, United-States, <=50K
27, Private,137257, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,500,0,40, United-States, <=50K
23, Private,122606, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,39, United-States, <=50K
46, Private,355626, 7th-8th,4, Divorced, Handlers-cleaners, Other-relative, Black, Male,0,0,40, United-States, <=50K
24, ?,249934, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,40, United-States, <=50K
54, Private,190631, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
45, State-gov,173302, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Female,0,0,37, United-States, <=50K
22, ?,251282, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,77, United-States, <=50K
51, Private,215612, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,7298,0,50, United-States, >50K
50, Self-emp-not-inc,98055, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,1965,35, United-States, >50K
51, Local-gov,293928, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,38, United-States, <=50K
51, Self-emp-inc,172393, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
35, Private,195686, Preschool,1, Divorced, Other-service, Not-in-family, Other, Male,0,0,71, Mexico, <=50K
46, Private,63039, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,43, United-States, >50K
21, Private,121340, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
35, Private,112833, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
61, Private,182000, 11th,7, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
22, Private,325863, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,49, United-States, <=50K
56, ?,168966, 9th,5, Divorced, ?, Not-in-family, White, Female,0,0,15, United-States, <=50K
59, Private,203074, Some-college,10, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
47, Private,76041, HS-grad,9, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,58, United-States, <=50K
47, Self-emp-not-inc,356500, Some-college,10, Divorced, Sales, Unmarried, White, Male,0,0,64, United-States, >50K
56, Self-emp-inc,113177, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,5340,0,50, United-States, >50K
74, Self-emp-inc,127450, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,25, United-States, <=50K
44, Local-gov,207136, Assoc-acdm,12, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,30, United-States, <=50K
37, Local-gov,60804, Assoc-voc,11, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,36, United-States, <=50K
60, ?,281184, Masters,14, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States, <=50K
58, Self-emp-inc,202281, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
39, Self-emp-not-inc,230369, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, United-States, >50K
23, Private,212441, Bachelors,13, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Private,271217, HS-grad,9, Never-married, Sales, Not-in-family, Black, Female,0,0,58, United-States, <=50K
32, Private,197077, Bachelors,13, Never-married, Sales, Not-in-family, Black, Male,0,0,53, United-States, <=50K
36, Private,505058, HS-grad,8, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
35, Private,152361, HS-grad,9, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
30, Private,299304, Some-college,10, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
37, Federal-gov,200002, HS-grad,9, Never-married, Exec-managerial, Unmarried, White, Female,0,0,42, United-States, <=50K
36, State-gov,175565, HS-grad,9, Separated, Other-service, Own-child, White, Female,0,0,32, United-States, <=50K
50, Self-emp-not-inc,236119, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
34, Private,301840, 10th,6, Never-married, Other-service, Unmarried, Black, Female,0,0,38, United-States, <=50K
47, Local-gov,97221, Bachelors,13, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
31, Private,208745, Assoc-voc,11, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
30, Private,200835, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,42, United-States, <=50K
22, Private,145849, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
37, Private,156033, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
34, Private,164695, 10th,6, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,59, India, <=50K
42, State-gov,191787, Masters,14, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
20, Private,156124, HS-grad,8, Never-married, Sales, Not-in-family, White, Female,0,0,30, United-States, <=50K
52, Private,348989, 11th,7, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
34, Private,289698, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
